State,City,Venue,,Zone,Section,Row,Qty,Price
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Club Boxes,C2,7,2,92.63
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Upper,214,8,1,96.03
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Lower,107,22,2,112.02
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Upper,206,14,1,47.04
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Floor,6,11,1,186.49
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Club Boxes,C23,2,1,107.24
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Lower,103,15,1,119.46
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Upper,210 A,3,3,72.75
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Floor,6,10,2,204.45
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Lower,103,14,2,112.42
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Upper,208,3,2,68.97
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Club Boxes,C2,5,2,107.07
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Club Boxes,C23,4,2,99.39
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Club Boxes,C2,7,2,103.31
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Floor,6,10,2,220.04
PA,Philadelphia,Wells Fargo Center Philadelphia,08/28/24,Lower,103,15,2,162.52
PA,Philadelphia,Wells Fargo Center Philadelphia,08/27/24,Upper,209 A,10,1,47.4
PA,Philadelphia,Wells Fargo Center Philadelphia,08/27/24,Upper,207 A,2,1,93.36
PA,Philadelphia,Wells Fargo Center Philadelphia,08/27/24,Upper,204,15,1,43.25
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Club Boxes,C23,2,1,114.9
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Upper,207 A,2,1,91.55
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Floor,1,9,2,308.56
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Lower,101,12,1,162.12
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Lower,105,6,2,116.77
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Lower,113,3,1,230.1
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Upper,204,15,1,47.95
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Lower,106,12,4,117.12
PA,Philadelphia,Wells Fargo Center Philadelphia,08/26/24,Floor,4,10,1,184.84
PA,Philadelphia,Wells Fargo Center Philadelphia,08/25/24,Floor,4,9,1,206.36
PA,Philadelphia,Wells Fargo Center Philadelphia,08/25/24,Lower,108,21,2,108.71
PA,Philadelphia,Wells Fargo Center Philadelphia,08/25/24,Lower,113,7,2,167.21
PA,Philadelphia,Wells Fargo Center Philadelphia,08/25/24,Floor,9,1,1,178.7
PA,Philadelphia,Wells Fargo Center Philadelphia,08/24/24,Lower,106,12,2,167.85
PA,Philadelphia,Wells Fargo Center Philadelphia,08/24/24,Floor,6,11,2,254.5
PA,Philadelphia,Wells Fargo Center Philadelphia,08/24/24,Floor,1,2,3,390.58
PA,Philadelphia,Wells Fargo Center Philadelphia,08/24/24,Club Boxes,C4,L3,2,91.69
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Floor,3,13,2,358.91
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Club Boxes,C12,2,4,114.77
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Lower,123,7,2,162.12
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Club Boxes,C12,2,3,107.2
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Lower,101,2,3,214.14
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Lower,113,3,2,208.21
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Lower,105,6,1,140.83
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Floor,1,2,1,335.48
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Lower,114,3,1,214.14
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Lower,112,13,4,117.95
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Floor,1,22,1,314.6
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Club Boxes,C24,2,2,90.73
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Lower,108,3,2,118.36
PA,Philadelphia,Wells Fargo Center Philadelphia,08/23/24,Club Boxes,C24,2,4,136.43
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Lower,109,5,1,130.39
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Lower,115,7,1,163.8
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Upper,210 A,7,1,63.25
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Floor,5,2,2,288.66
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Club Boxes,C2,C,1,107.2
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Floor,3,7,1,401.2
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Lower,105,19,2,108.71
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Lower,123,6,1,177.79
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Floor,1,6,1,400.29
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Lower,112,13,1,167.28
PA,Philadelphia,Wells Fargo Center Philadelphia,08/22/24,Club Boxes,C24,2,2,90.73
PA,Philadelphia,Wells Fargo Center Philadelphia,08/21/24,Floor,4,8,2,193.9
PA,Philadelphia,Wells Fargo Center Philadelphia,08/21/24,Lower,102,17,2,131.22
PA,Philadelphia,Wells Fargo Center Philadelphia,08/21/24,Lower,101,10,1,181.47
PA,Philadelphia,Wells Fargo Center Philadelphia,08/20/24,Upper,206,,2,77.38
PA,Philadelphia,Wells Fargo Center Philadelphia,08/20/24,Floor,6,7,1,265.97
PA,Philadelphia,Wells Fargo Center Philadelphia,08/20/24,Lower,105,22,1,100.56
PA,Philadelphia,Wells Fargo Center Philadelphia,08/20/24,Revolutionary Row,C1,1,2,144.83
PA,Philadelphia,Wells Fargo Center Philadelphia,08/20/24,Club Boxes,C12,2,1,183.07
PA,Philadelphia,Wells Fargo Center Philadelphia,08/19/24,Lower,109,19,2,95.95
PA,Philadelphia,Wells Fargo Center Philadelphia,08/19/24,Upper,208,11,2,116.16
PA,Philadelphia,Wells Fargo Center Philadelphia,08/19/24,Club Boxes,C23,4,2,152.01
PA,Philadelphia,Wells Fargo Center Philadelphia,08/18/24,Floor,3,7,4,394.47
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Floor,1,6,1,414.91
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Floor,2,2,2,499.17
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Lower,109,24,2,82.68
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Upper,209,13,1,65.33
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Upper,204 A,14,2,57.75
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Lower,110,23,1,88.94
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Floor,9,1,1,199.65
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Lower,124,15,2,182.03
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Revolutionary Row,C1,1,2,144.83
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Lower,105,22,3,100.56
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Lower,109,22,2,87.01
PA,Philadelphia,Wells Fargo Center Philadelphia,08/17/24,Upper,208,15,2,58.02
PA,Philadelphia,Wells Fargo Center Philadelphia,08/16/24,Club Boxes,C14,3,2,127.15
PA,Philadelphia,Wells Fargo Center Philadelphia,08/16/24,Floor,4,7,1,257.49
PA,Philadelphia,Wells Fargo Center Philadelphia,08/15/24,Lower,114,16,1,178.7
PA,Philadelphia,Wells Fargo Center Philadelphia,08/15/24,Lower,112,8,2,142.24
PA,Philadelphia,Wells Fargo Center Philadelphia,08/15/24,Lower,108,17,1,89.93
PA,Philadelphia,Wells Fargo Center Philadelphia,08/15/24,Club Boxes,C23,2,1,139.55
PA,Philadelphia,Wells Fargo Center Philadelphia,08/15/24,Upper,208,15,1,66.25
PA,Philadelphia,Wells Fargo Center Philadelphia,08/14/24,Club Boxes,C14,7,2,140.44
PA,Philadelphia,Wells Fargo Center Philadelphia,08/14/24,Lower,106,3,2,138.95
PA,Philadelphia,Wells Fargo Center Philadelphia,08/12/24,Lower,113,3,2,192.55
PA,Philadelphia,Wells Fargo Center Philadelphia,08/11/24,Lower,112,9,2,133.37
PA,Philadelphia,Wells Fargo Center Philadelphia,08/10/24,Floor,5,1,2,286.09
PA,Philadelphia,Wells Fargo Center Philadelphia,08/10/24,Revolutionary Row,C1,A,2,205.89
PA,Philadelphia,Wells Fargo Center Philadelphia,08/10/24,Upper,210 A,15,1,66.91
PA,Philadelphia,Wells Fargo Center Philadelphia,08/09/24,Upper,209,5,2,124.86
PA,Philadelphia,Wells Fargo Center Philadelphia,08/09/24,Lower,104,16,2,109.45
PA,Philadelphia,Wells Fargo Center Philadelphia,08/07/24,Lower,105,24,1,104.41
PA,Philadelphia,Wells Fargo Center Philadelphia,08/06/24,Lower,104,23,2,103.22
PA,Philadelphia,Wells Fargo Center Philadelphia,08/06/24,Club Boxes,C10,L9,2,113.9
PA,Philadelphia,Wells Fargo Center Philadelphia,08/06/24,Lower,107,25,2,230.02
PA,Philadelphia,Wells Fargo Center Philadelphia,08/05/24,Floor,5,5,2,241
PA,Philadelphia,Wells Fargo Center Philadelphia,08/05/24,Lower,108,15,2,112.58
PA,Philadelphia,Wells Fargo Center Philadelphia,08/04/24,Lower,104,6,3,107.52
PA,Philadelphia,Wells Fargo Center Philadelphia,08/03/24,Club Boxes,C11,1,2,166.45
PA,Philadelphia,Wells Fargo Center Philadelphia,08/02/24,Floor,6,3,2,265.97
PA,Philadelphia,Wells Fargo Center Philadelphia,08/02/24,Club Boxes,C4,L8,2,105
PA,Philadelphia,Wells Fargo Center Philadelphia,08/02/24,Lower,105,4,1,150.15
PA,Philadelphia,Wells Fargo Center Philadelphia,08/01/24,Lower,104,16,2,112.12
PA,Philadelphia,Wells Fargo Center Philadelphia,07/31/24,Lower,108,17,1,111.68
PA,Philadelphia,Wells Fargo Center Philadelphia,07/30/24,Lower,105,18,2,130.39
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Floor,4,3,2,231.06
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Floor,7,5,2,328.49
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Lower,112,14,2,238.44
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Lower,110,22,2,213.67
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Lower,107,25,4,197.53
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Lower,112,16,7,201.77
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Lower,105,6,2,206.02
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Lower,105,26,2,168.84
PA,Philadelphia,Wells Fargo Center Philadelphia,07/26/24,Lower,105,22,2,144.55
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Lower,111,6,3,130.06
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Floor,2,5,2,309.55
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Upper,201,9,6,141.83
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Upper,205 A,14,2,121.67
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Upper,207,12,6,76.44
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Upper,209,11,2,120.18
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Club Boxes,C23,6,2,163.11
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Lower,112,8,2,136.9
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Upper,213,15,6,67.97
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Lower,114,8,2,182.22
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Lower,103,9,2,148.35
PA,Philadelphia,Wells Fargo Center Philadelphia,07/25/24,Upper,208,9,6,67.92
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Lower,109,5,6,163.21
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Floor,6,10,2,386.28
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Floor,4,2,2,235.01
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Lower,109,24,2,166.32
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Upper,209 A,10,3,124.63
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Floor,6,11,2,445.79
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Lower,108,19,4,218.78
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Lower,109,16,3,117.02
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Floor,6,8,2,427.07
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,,C13,1,2,310.4
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,,C13,2,2,252.99
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Superbox,SB13,1,2,165.83
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Upper,210,15,2,109.12
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Floor,1,27,3,367.22
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Lower,103,8,3,147.24
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Lower,107,11,1,208.68
PA,Philadelphia,Wells Fargo Center Philadelphia,07/24/24,Lower,107,11,3,119.86
NY,New York,Madison Square Garden,09/01/24,100 Level,103,19,2,257.12
NY,New York,Madison Square Garden,09/01/24,200 Level,209,15,1,80.1
NY,New York,Madison Square Garden,09/01/24,Floor,FLR A,19,3,348.02
NY,New York,Madison Square Garden,09/01/24,100 Level,103,19,2,160.96
NY,New York,Madison Square Garden,09/01/24,200 Level,211,18,2,84.12
NY,New York,Madison Square Garden,09/01/24,Lounge,304,2,2,79.2
NY,New York,Madison Square Garden,08/31/24,100 Level,120,20,2,211.8
NY,New York,Madison Square Garden,08/31/24,100 Level,107,12,1,213.4
NY,New York,Madison Square Garden,08/31/24,Floor,FLR A,10,3,455.53
NY,New York,Madison Square Garden,08/31/24,100 Level,104,18,2,144.67
NY,New York,Madison Square Garden,08/31/24,200 Level,207,6,1,132.63
NY,New York,Madison Square Garden,08/31/24,200 Level,223,4,1,132.25
NY,New York,Madison Square Garden,08/31/24,200 Level,211,12,2,176.9
NY,New York,Madison Square Garden,08/31/24,100 Level,107,22,2,205.62
NY,New York,Madison Square Garden,08/30/24,100 Level,106,12,2,209.18
NY,New York,Madison Square Garden,08/30/24,100 Level,107,12,2,213.4
NY,New York,Madison Square Garden,08/30/24,Floor,FLR C,9,1,322.16
NY,New York,Madison Square Garden,08/30/24,Floor,FLR C,13,1,322.16
NY,New York,Madison Square Garden,08/30/24,200 Level,210,19,1,84.12
NY,New York,Madison Square Garden,08/30/24,100 Level,102,10,2,203.7
NY,New York,Madison Square Garden,08/29/24,Chase Bridges,312,2,1,132.66
NY,New York,Madison Square Garden,08/29/24,100 Level,101,19,2,211.8
NY,New York,Madison Square Garden,08/29/24,200 Level,212,14,2,96.73
NY,New York,Madison Square Garden,08/29/24,100 Level,119,18,1,158.59
NY,New York,Madison Square Garden,08/29/24,Floor,FLR A,12,2,314.12
NY,New York,Madison Square Garden,08/29/24,100 Level,109,8,2,360.76
NY,New York,Madison Square Garden,08/29/24,100 Level,116,16,3,279.55
NY,New York,Madison Square Garden,08/28/24,100 Level,108,12,2,241.48
NY,New York,Madison Square Garden,08/28/24,Floor,FLR B,16,1,551.51
NY,New York,Madison Square Garden,08/28/24,200 Level,211,22,2,84.55
NY,New York,Madison Square Garden,08/28/24,200 Level,225,23,2,84.47
NY,New York,Madison Square Garden,08/27/24,100 Level,120,9,2,177.51
NY,New York,Madison Square Garden,08/27/24,Chase Bridges,312,1,1,103.4
NY,New York,Madison Square Garden,08/27/24,200 Level,212,3,2,161.72
NY,New York,Madison Square Garden,08/27/24,Lounge,306,2,2,236.78
NY,New York,Madison Square Garden,08/27/24,100 Level,107,11,1,246.38
NY,New York,Madison Square Garden,08/26/24,200 Level,209,1,3,145.5
NY,New York,Madison Square Garden,08/26/24,100 Level,119,6,2,189.15
NY,New York,Madison Square Garden,08/25/24,Lounge,308,2,2,102.32
NY,New York,Madison Square Garden,08/25/24,,E,15,3,308.46
NY,New York,Madison Square Garden,08/25/24,Chase Bridges,326,1,4,108.1
NY,New York,Madison Square Garden,08/25/24,200 Level,224,4,2,151.01
NY,New York,Madison Square Garden,08/25/24,200 Level,202,4,2,164.06
NY,New York,Madison Square Garden,08/25/24,200 Level,209,17,2,117
NY,New York,Madison Square Garden,08/24/24,200 Level,211,14,2,121.35
NY,New York,Madison Square Garden,08/24/24,200 Level,209,1,1,145.5
NY,New York,Madison Square Garden,08/24/24,Lounge Barstools,301,BS3,1,135
NY,New York,Madison Square Garden,08/24/24,100 Level,107,22,2,242.68
NY,New York,Madison Square Garden,08/23/24,100 Level,103,15,4,242.8
NY,New York,Madison Square Garden,08/23/24,Floor,FLR D,13,3,373.41
NY,New York,Madison Square Garden,08/23/24,200 Level,212,13,4,102.07
NY,New York,Madison Square Garden,08/22/24,Floor,FLR C,16,2,495.87
NY,New York,Madison Square Garden,08/22/24,100 Level,117,13,2,242.03
NY,New York,Madison Square Garden,08/22/24,Floor,FLR C,17,2,443.31
NY,New York,Madison Square Garden,08/22/24,200 Level,210,14,2,121.35
NY,New York,Madison Square Garden,08/22/24,200 Level,224,3,2,158.06
NY,New York,Madison Square Garden,08/22/24,Floor,FLR C,17,1,493.79
NY,New York,Madison Square Garden,08/21/24,100 Level,117,11,2,313.6
NY,New York,Madison Square Garden,08/21/24,200 Level,210,16,1,119.37
NY,New York,Madison Square Garden,08/21/24,,H,3,2,352.49
NY,New York,Madison Square Garden,08/21/24,100 Level,118,22,2,268.11
NY,New York,Madison Square Garden,08/20/24,200 Level,226,2,2,145.49
NY,New York,Madison Square Garden,08/20/24,200 Level,211,21,2,195.65
NY,New York,Madison Square Garden,08/20/24,100 Level,104,7,1,242.85
NY,New York,Madison Square Garden,08/19/24,200 Level,224,14,2,119.83
NY,New York,Madison Square Garden,08/19/24,100 Level,116,14,2,234
NY,New York,Madison Square Garden,08/18/24,100 Level,120,16,2,361.31
NY,New York,Madison Square Garden,08/17/24,100 Level,105,1,2,399.78
NY,New York,Madison Square Garden,08/17/24,100 Level,105,1,2,408.53
NY,New York,Madison Square Garden,08/17/24,200 Level,224,3,2,158.06
NY,New York,Madison Square Garden,08/17/24,200 Level,223,13,2,119.33
NY,New York,Madison Square Garden,08/17/24,100 Level,101,10,1,212.58
NY,New York,Madison Square Garden,08/17/24,100 Level,101,6,6,305.66
NY,New York,Madison Square Garden,08/17/24,200 Level,212,1,2,185.98
NY,New York,Madison Square Garden,08/17/24,200 Level,201,1,3,111.55
NY,New York,Madison Square Garden,08/16/24,100 Level,120,7,1,262.73
NY,New York,Madison Square Garden,08/16/24,100 Level,120,7,1,242.8
NY,New York,Madison Square Garden,08/16/24,Floor,FLR C,10,2,536.33
NY,New York,Madison Square Garden,08/16/24,Floor,FLR C,17,1,493.79
NY,New York,Madison Square Garden,08/16/24,100 Level,120,17,3,187.12
NY,New York,Madison Square Garden,08/16/24,200 Level,223,16,4,104.76
NY,New York,Madison Square Garden,08/16/24,100 Level,119,2,1,309.13
NY,New York,Madison Square Garden,08/16/24,Floor,FLR C,10,2,536.33
NY,New York,Madison Square Garden,08/16/24,Lounge Barstools,301,BS3,1,97.97
NY,New York,Madison Square Garden,08/16/24,200 Level,212,1,3,202.62
NY,New York,Madison Square Garden,08/13/24,Floor,FLR D,5,3,429.98
NY,New York,Madison Square Garden,08/13/24,Lounge Barstools,301,BS3,3,106.7
NY,New York,Madison Square Garden,08/12/24,Lounge Barstools,301,BS3,1,187.61
NY,New York,Madison Square Garden,08/12/24,100 Level,102,21,2,257.12
NY,New York,Madison Square Garden,08/12/24,Chase Bridges Barstools,312,BS3,2,139.68
NY,New York,Madison Square Garden,08/12/24,Floor,FLR C,15,2,460.2
NY,New York,Madison Square Garden,08/12/24,200 Level,210,24,4,268.45
NY,New York,Madison Square Garden,08/12/24,Floor,FLR C,16,2,455.53
NY,New York,Madison Square Garden,08/11/24,200 Level,210,16,4,207
NY,New York,Madison Square Garden,08/11/24,100 Level,105,10,2,184.24
NY,New York,Madison Square Garden,08/10/24,100 Level,119,2,2,289.53
NY,New York,Madison Square Garden,08/10/24,200 Level,212,14,2,119.33
NY,New York,Madison Square Garden,08/10/24,,G,2,1,249.5
NY,New York,Madison Square Garden,08/08/24,200 Level,212,14,2,130.49
NY,New York,Madison Square Garden,08/08/24,100 Level,106,10,2,241.53
NY,New York,Madison Square Garden,08/08/24,100 Level,119,2,1,319.73
NY,New York,Madison Square Garden,08/08/24,100 Level,102,13,2,117
NY,New York,Madison Square Garden,08/08/24,100 Level,101,6,1,320.39
NY,New York,Madison Square Garden,08/07/24,200 Level,208,17,1,129.65
NY,New York,Madison Square Garden,08/07/24,200 Level,227,17,2,273.91
NY,New York,Madison Square Garden,08/07/24,100 Level,107,15,2,177.3
NY,New York,Madison Square Garden,08/07/24,,H,3,2,350.59
NY,New York,Madison Square Garden,08/06/24,Floor,FLR C,10,1,489.19
NY,New York,Madison Square Garden,08/06/24,100 Level,104,5,1,242.85
NY,New York,Madison Square Garden,08/06/24,100 Level,120,18,2,174.9
NY,New York,Madison Square Garden,08/06/24,200 Level,208,1,2,199.42
NY,New York,Madison Square Garden,08/05/24,200 Level,210,16,4,247.5
NY,New York,Madison Square Garden,08/05/24,Floor,FLR D,4,1,315.49
NY,New York,Madison Square Garden,08/05/24,200 Level,213,19,2,155.87
NY,New York,Madison Square Garden,08/04/24,100 Level,108,5,2,413.36
NY,New York,Madison Square Garden,08/04/24,100 Level,108,5,2,399.58
NY,New York,Madison Square Garden,08/04/24,Chase Bridges Barstools,310,BS3,2,261.59
NY,New York,Madison Square Garden,08/04/24,Floor,FLR C,12,2,499.05
NY,New York,Madison Square Garden,08/01/24,200 Level,208,17,2,130.95
NY,New York,Madison Square Garden,08/01/24,200 Level,211,22,5,194.31
NY,New York,Madison Square Garden,07/31/24,100 Level,102,19,2,369.35
NY,New York,Madison Square Garden,07/31/24,200 Level,210,5,4,193.37
NY,New York,Madison Square Garden,07/30/24,Floor,FLR A,16,1,532.57
NY,New York,Madison Square Garden,07/30/24,100 Level,105,11,2,255.6
NY,New York,Madison Square Garden,07/30/24,100 Level,119,5,4,282.47
NY,New York,Madison Square Garden,07/30/24,200 Level,208,16,4,253.55
NY,New York,Madison Square Garden,07/30/24,100 Level,102,13,2,385.44
NY,New York,Madison Square Garden,07/30/24,100 Level,101,14,6,252.05
NY,New York,Madison Square Garden,07/30/24,100 Level,101,18,2,380.62
NY,New York,Madison Square Garden,07/30/24,100 Level,116,18,4,317.79
NY,New York,Madison Square Garden,07/30/24,100 Level,106,9,2,342.61
NY,New York,Madison Square Garden,07/30/24,200 Level,213,4,3,182.98
NY,New York,Madison Square Garden,07/30/24,100 Level,105,13,4,254.7
NY,New York,Madison Square Garden,07/30/24,200 Level,210,5,6,193.07
NY,New York,Madison Square Garden,07/30/24,100 Level,105,4,3,193.03
NY,New York,Madison Square Garden,07/30/24,100 Level,117,9,5,363.77
NY,New York,Madison Square Garden,07/30/24,200 Level,224,14,2,164.64
NY,New York,Madison Square Garden,07/30/24,200 Level,210,19,2,225.9
NY,New York,Madison Square Garden,07/30/24,200 Level,211,17,2,190.8
NY,New York,Madison Square Garden,07/30/24,100 Level,102,10,4,322.2
NY,New York,Madison Square Garden,07/30/24,100 Level,105,13,4,317.7
NY,New York,Madison Square Garden,07/30/24,200 Level,210,16,2,197.1
NY,New York,Madison Square Garden,07/30/24,200 Level,227,17,2,236.6
NY,New York,Madison Square Garden,07/30/24,200 Level,208,16,2,204.3
NY,New York,Madison Square Garden,07/30/24,200 Level,225,17,2,244.8
NY,New York,Madison Square Garden,07/30/24,200 Level,224,3,6,191.41
NY,New York,Madison Square Garden,07/30/24,200 Level,208,15,3,259.99
NY,New York,Madison Square Garden,07/30/24,100 Level,117,9,5,393.59
NY,New York,Madison Square Garden,07/29/24,100 Level,108,5,2,486.35
NY,New York,Madison Square Garden,07/24/24,100 Level,108,8,2,366.92
NY,New York,Madison Square Garden,07/24/24,100 Level,108,8,2,368.2
NY,New York,Madison Square Garden,07/24/24,Floor,FLR A,16,2,496.74
NY,New York,Madison Square Garden,07/23/24,Floor,FLR C,11,3,489.4
NY,New York,Madison Square Garden,07/23/24,,E,15,1,407.39
NY,New York,Madison Square Garden,07/23/24,Lounge,304,2,2,208.18
NY,New York,Madison Square Garden,07/23/24,Lounge,305,1,2,150.35
NY,New York,Madison Square Garden,07/22/24,Chase Bridges,327,1,2,138.55
NY,New York,Madison Square Garden,07/21/24,100 Level,117,9,1,357.67
NY,New York,Madison Square Garden,07/21/24,100 Level,119,9,2,251.23
NY,New York,Madison Square Garden,07/21/24,100 Level,119,6,3,233.77
NY,New York,Madison Square Garden,07/21/24,200 Level,213,14,2,162.32
NY,New York,Madison Square Garden,07/20/24,200 Level,210,24,4,268.2
NY,New York,Madison Square Garden,07/19/24,100 Level,102,18,2,366.15
NY,New York,Madison Square Garden,07/17/24,100 Level,105,4,1,276.53
NY,New York,Madison Square Garden,07/16/24,200 Level,211,3,1,183.62
NY,New York,Madison Square Garden,07/16/24,Chase Bridges,312,1,3,109.98
NY,New York,Madison Square Garden,07/16/24,200 Level,207,5,2,204.74
NY,New York,Madison Square Garden,07/15/24,200 Level,223,16,4,212.4
NY,New York,Madison Square Garden,07/14/24,200 Level,227,1,2,193.63
NY,New York,Madison Square Garden,07/13/24,200 Level,226,1,2,193.27
NY,New York,Madison Square Garden,07/11/24,100 Level,102,18,2,368.99
NY,New York,Madison Square Garden,07/11/24,Chase Bridges,312,1,2,203.69
NY,New York,Madison Square Garden,07/10/24,200 Level,212,1,2,207.03
NY,New York,Madison Square Garden,07/10/24,100 Level,104,5,1,287.98
NY,New York,Madison Square Garden,07/10/24,100 Level,104,5,2,287.97
NY,New York,Madison Square Garden,07/10/24,Floor,FLR A,14,2,505.18
NY,New York,Madison Square Garden,07/09/24,200 Level,213,13,2,156.67
NY,New York,Madison Square Garden,07/07/24,200 Level,206,4,2,181.66
NY,New York,Madison Square Garden,07/06/24,100 Level,117,9,2,385.82
NY,New York,Madison Square Garden,07/05/24,200 Level,210,13,2,151.88
NY,New York,Madison Square Garden,07/05/24,100 Level,105,14,2,211.92
NY,New York,Madison Square Garden,07/04/24,200 Level,226,1,1,194.03
NY,New York,Madison Square Garden,07/03/24,100 Level,105,11,2,216
NY,New York,Madison Square Garden,07/03/24,200 Level,202,1,2,193.66
NY,New York,Madison Square Garden,07/03/24,200 Level,211,15,2,348.44
NY,New York,Madison Square Garden,07/02/24,100 Level,102,8,1,311.01
NY,New York,Madison Square Garden,07/01/24,Chase Bridges,312,1,2,211.73
